id,status,date_created,date_closed,total_amount,currency_id,buyer_id,buyer_nickname,buyer_first_name,buyer_last_name,item_id,item_title,quantity,unit_price,payment_id,transaction_amount,payment_status
2.00001E+15,paid,2024-01-19T13:16:02.000-04:00,2024-01-19T13:16:04.000-04:00,3999,MXN,652131624,ROIV4942314,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,3999,70886290732,3999,approved
2.00001E+15,paid,2024-01-19T15:19:44.000-04:00,2024-01-19T15:20:24.000-04:00,3499,MXN,283341208,CELIATZEC,,,MLM2437718396,Colchón Individual Restonic Pocket Ultra Gel Vi Color Gris Con Tapa Blanca,1,3499,70893108228,3499,approved
2.00001E+15,paid,2024-01-19T19:33:05.000-04:00,2024-01-19T19:33:44.000-04:00,2999.4,MXN,259934850,ALBERTO_RL,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2999.4,70910373868,2999.4,approved
2.00001E+15,cancelled,2024-01-20T12:52:41.000-04:00,2024-01-20T12:52:44.000-04:00,2999.4,MXN,243603341,BUJO5875868,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2999.4,70947888320,2999.4,refunded
2.00001E+15,paid,2024-01-21T00:38:22.000-04:00,2024-01-21T00:38:24.000-04:00,2999.4,MXN,1646903276,HEDA20240119184706,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2999.4,70780912501,2999.4,approved
2.00001E+15,paid,2024-01-21T18:15:15.000-04:00,2024-01-21T18:15:16.000-04:00,4072.17,MXN,445117843,LOAL3266019,,,MLM1991214368,Colchón Matrimonial Restonic Caja Resortes Independientes Os,1,4072.17,71014612920,4072.17,approved
2.00001E+15,paid,2024-01-21T21:46:03.000-04:00,2024-01-21T21:46:05.000-04:00,4099,MXN,532884751,DAVIDTELLOHERNNDEZ,,,MLM2040893338,Colchón Matrimonial Restonic En Caja Pocket Ultra Gel Vi,1,4099,70821138843,4099,approved
2.00001E+15,paid,2024-01-21T22:24:46.000-04:00,2024-01-21T22:25:31.000-04:00,2999.4,MXN,1433816244,JACOBOCARLOS20230725233728,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2999.4,71025904290,2999.4,approved
2.00001E+15,paid,2024-01-21T22:24:46.000-04:00,2024-01-21T22:25:33.000-04:00,2999.4,MXN,1433816244,JACOBOCARLOS20230725233728,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2999.4,71025859684,2999.4,approved
2.00001E+15,paid,2024-01-22T00:16:18.000-04:00,2024-01-22T00:16:37.000-04:00,3999,MXN,130559833,EDUARDOFLORES245,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,3999,70825115391,3999,approved
2.00001E+15,paid,2024-01-22T00:47:06.000-04:00,2024-01-22T00:47:42.000-04:00,2999.4,MXN,143457965,WAPPEN01,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2999.4,70825537559,2999.4,approved
2.00001E+15,paid,2024-01-22T00:47:06.000-04:00,2024-01-22T00:47:50.000-04:00,2999.4,MXN,143457965,WAPPEN01,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2999.4,70825551249,2999.4,approved
2.00001E+15,paid,2024-01-22T13:24:34.000-04:00,2024-01-22T13:25:17.000-04:00,3999,MXN,253326246,CARI3580657,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,3999,70849839003,3999,approved
2.00001E+15,paid,2024-01-22T16:53:35.000-04:00,2024-01-22T16:53:37.000-04:00,3999,MXN,628924655,GLORIASTEPHANIEVILLAJAIMES,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,3999,70860900545,3999,approved
2.00001E+15,paid,2024-01-22T19:31:43.000-04:00,2024-01-22T19:31:45.000-04:00,3999,MXN,1532185328,LONGINOARTURO20231031235440,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,3999,71074478024,3999,approved
2.00001E+15,paid,2024-01-22T20:15:31.000-04:00,2024-01-22T20:15:34.000-04:00,3999,MXN,580504895,CRAM6840685,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,3999,71077217512,3999,approved
2.00001E+15,paid,2024-01-22T20:24:58.000-04:00,2024-01-22T20:25:35.000-04:00,2999.4,MXN,183787468,PEGUEROSMARLON,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2999.4,70874096009,2999.4,approved
2.00001E+15,paid,2024-01-22T20:24:58.000-04:00,2024-01-22T20:25:39.000-04:00,2999.4,MXN,183787468,PEGUEROSMARLON,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2999.4,70874156417,2999.4,approved
2.00001E+15,paid,2024-01-24T00:12:02.000-04:00,2024-01-24T00:13:04.000-04:00,4099,MXN,499093603,PEC9963716,,,MLM2040893338,Colchón Matrimonial Restonic En Caja Pocket Ultra Gel Vi,1,4099,71141854616,2000,approved
2.00001E+15,paid,2024-01-24T00:12:02.000-04:00,2024-01-24T00:13:04.000-04:00,4099,MXN,499093603,PEC9963716,,,MLM2040893338,Colchón Matrimonial Restonic En Caja Pocket Ultra Gel Vi,1,4099,70937667453,2099,approved
2.00001E+15,paid,2024-01-24T00:43:18.000-04:00,2024-01-24T00:47:18.000-04:00,3999,MXN,62633676,MOOTABOOR,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,3999,70938121065,3999,approved
2.00001E+15,paid,2024-01-24T01:03:34.000-04:00,2024-01-24T01:04:10.000-04:00,2999.4,MXN,219914150,GON205903,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2999.4,70938322949,2999.4,approved
2.00001E+15,paid,2024-01-24T01:03:35.000-04:00,2024-01-24T01:04:11.000-04:00,2999.4,MXN,219914150,GON205903,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2999.4,71142487882,2999.4,approved
2.00001E+15,paid,2024-01-24T02:08:35.000-04:00,2024-01-24T02:08:37.000-04:00,3999,MXN,152042202,CARLOSFABINBECERRALOMELI,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,3999,71142993580,3999,approved
2.00001E+15,paid,2024-01-24T02:54:09.000-04:00,2024-01-24T02:54:35.000-04:00,4072.17,MXN,687043363,SAKA8341228,,,MLM1991214368,Colchón Matrimonial Restonic Caja Resortes Independientes Os,1,4072.17,71143378414,4072.17,approved
2.00001E+15,paid,2024-01-23T19:22:39.000-04:00,2024-01-24T09:30:31.000-04:00,3999,MXN,1252973205,RAMÍREZYARELY20221201193215,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,3999,70926530891,3999,rejected
2.00001E+15,paid,2024-01-23T19:22:39.000-04:00,2024-01-24T09:30:31.000-04:00,3999,MXN,1252973205,RAMÍREZYARELY20221201193215,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,3999,70948271765,3999,approved
2.00001E+15,cancelled,2024-01-24T10:59:05.000-04:00,2024-01-24T10:59:06.000-04:00,2999.4,MXN,224722920,AGUZZHERNNDEZ,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2999.4,71157851648,2999.4,refunded
2.00001E+15,paid,2024-01-24T20:41:30.000-04:00,2024-01-24T20:41:33.000-04:00,3999,MXN,454378783,LIBNYARADILLAS,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,3999,71190898256,3999,approved
2.00001E+15,paid,2024-01-24T21:10:23.000-04:00,2024-01-24T21:10:25.000-04:00,3999,MXN,354389710,PAKUINTX,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,3999,71192290108,3999,approved
2.00001E+15,paid,2024-01-24T19:44:20.000-04:00,2024-01-24T21:17:14.000-04:00,4099,MXN,263575147,BABE446115,,,MLM2832363088,Colchón Matrimonial Restonic En Caja Pocket Ultra Gel Vi Color Gris Con Tapa Blanca,1,4099,71187647228,4099,approved
2.00001E+15,paid,2024-01-25T09:32:04.000-04:00,2024-01-25T11:06:49.000-04:00,4072.17,MXN,1583256538,BARRERACELY20231207151445,,,MLM1991214368,Colchón Matrimonial Restonic Caja Resortes Independientes Os,1,4072.17,71003758911,4072.17,approved
2.00001E+15,paid,2024-01-25T11:17:01.000-04:00,2024-01-25T11:17:04.000-04:00,3999,MXN,454030381,BERENSEGURA,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,3999,71214827792,3999,approved
2.00001E+15,paid,2024-01-25T16:45:26.000-04:00,2024-01-25T16:45:39.000-04:00,2998.99,MXN,165961736,BRUCEMARIONI,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2998.99,71232548214,2998.99,approved
2.00001E+15,paid,2024-01-25T17:55:24.000-04:00,2024-01-25T17:56:02.000-04:00,2998.99,MXN,412612520,RILU5356625,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2998.99,71031947547,2998.99,approved
2.00001E+15,paid,2024-01-25T18:23:29.000-04:00,2024-01-25T19:15:14.000-04:00,2998.99,MXN,240504139,SEAD9544527,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2998.99,71033694385,2998.99,approved
2.00001E+15,paid,2024-01-25T21:18:11.000-04:00,2024-01-25T21:18:48.000-04:00,2998.99,MXN,279230769,JUANRAMONMAYORGAAVILA,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2998.99,71248601544,2998.99,approved
2.00001E+15,paid,2024-01-25T21:41:00.000-04:00,2024-01-25T21:41:49.000-04:00,3999,MXN,1243578036,SALAZARERICK20221120113244,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,3999,71249573838,3999,approved
2.00001E+15,paid,2024-01-26T12:09:08.000-04:00,2024-01-26T12:09:52.000-04:00,2998.99,MXN,224722920,AGUZZHERNNDEZ,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2998.99,71069941341,2998.99,approved
2.00001E+15,paid,2024-01-26T12:09:09.000-04:00,2024-01-26T12:09:58.000-04:00,2998.99,MXN,224722920,AGUZZHERNNDEZ,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2998.99,71069953161,2998.99,approved
2.00001E+15,paid,2024-01-26T23:56:59.000-04:00,2024-01-26T23:57:02.000-04:00,2998.99,MXN,644408979,TEKILASTUDIO20220822211853,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2998.99,71107881315,2998.99,approved
2.00001E+15,paid,2024-01-27T05:45:14.000-04:00,2024-01-27T05:45:20.000-04:00,2998.99,MXN,1196710750,CARAPIAJAZMIN20220912032610,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2998.99,71316650598,2998.99,approved
2.00001E+15,paid,2024-01-27T13:18:01.000-04:00,2024-01-27T13:18:03.000-04:00,3999,MXN,85363201,ORL_ZE,,,MLM2599193920,Colchones Individuales | Colchón Cool Memory Foam Gel | Caja,1,3999,71337064146,3999,approved
2.00001E+15,paid,2024-01-27T17:16:51.000-04:00,2024-01-27T17:16:53.000-04:00,3999,MXN,328879694,BADI349519,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,3999,71349030164,3999,approved
2.00001E+15,paid,2024-01-28T16:22:49.000-04:00,2024-01-28T16:22:52.000-04:00,3999,MXN,1292865492,NUNEZMATEO20230122122627,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,3999,71394662094,3999,approved
2.00001E+15,paid,2024-01-28T17:02:02.000-04:00,2024-01-28T17:02:05.000-04:00,2998.99,MXN,721478601,MORU2607987,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2998.99,71190784409,2998.99,approved
2.00001E+15,paid,2024-01-28T17:32:08.000-04:00,2024-01-28T17:32:51.000-04:00,2998.99,MXN,203291077,MANUELGTZ14,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2998.99,71192006237,2998.99,approved
2.00001E+15,paid,2024-01-28T17:32:07.000-04:00,2024-01-28T17:34:09.000-04:00,2998.99,MXN,203291077,MANUELGTZ14,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2998.99,71397301256,2998.99,approved
2.00001E+15,paid,2024-01-28T18:44:43.000-04:00,2024-01-28T18:44:45.000-04:00,3499,MXN,213076399,LIZZY170387,,,MLM2008973145,Colchón Individual Ultra Gel Restonic Pocket At En Caja Color Azul Con Tapa Blanca,1,3499,71400292338,3499,approved
2.00001E+15,paid,2024-01-28T19:26:07.000-04:00,2024-01-28T19:26:50.000-04:00,3999,MXN,522325544,NANCYARIASZEPEDA,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,3999,71402147672,3999,approved
2.00001E+15,paid,2024-01-29T03:32:55.000-04:00,2024-01-29T03:32:57.000-04:00,4072.17,MXN,773757426,ZOEGONZALEZROCHER,,,MLM1991214368,Colchón Matrimonial Restonic Caja Resortes Independientes Os,1,4072.17,71208513415,4072.17,approved
2.00001E+15,paid,2024-01-29T15:00:26.000-04:00,2024-01-29T15:00:29.000-04:00,4099,MXN,208100597,HEAL7607179,,,MLM2040893338,Colchón Matrimonial Restonic En Caja Pocket Ultra Gel Vi,1,4099,71234966795,4099,approved
2.00001E+15,cancelled,2024-01-29T15:27:53.000-04:00,2024-01-29T15:27:56.000-04:00,3499,MXN,171464004,IVANGODINEZFLORES,,,MLM2437718396,Colchón Individual Restonic Pocket Ultra Gel Vi Color Gris Con Tapa Blanca,1,3499,71442120270,3499,refunded
2.00001E+15,paid,2024-01-29T15:36:33.000-04:00,2024-01-29T15:36:36.000-04:00,4099,MXN,171464004,IVANGODINEZFLORES,,,MLM2832363088,Colchón Matrimonial Restonic En Caja Pocket Ultra Gel Vi Color Gris Con Tapa Blanca,1,4099,71236691265,4099,approved
2.00001E+15,paid,2024-01-29T17:55:59.000-04:00,2024-01-29T17:56:01.000-04:00,4750,MXN,493999308,REHU3774925,,,MLM2012023631,Colchón Queen Size Gel Dreams Memory Foam Gel + Hd Foam,1,4750,71244495941,4750,approved
2.00001E+15,paid,2024-01-29T18:09:06.000-04:00,2024-01-29T18:31:29.000-04:00,3999,MXN,216114889,GAMA7585685,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,3999,71451127446,3999,rejected
2.00001E+15,paid,2024-01-29T18:09:06.000-04:00,2024-01-29T18:31:29.000-04:00,3999,MXN,216114889,GAMA7585685,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,3999,71452494200,3999,approved
2.00001E+15,paid,2024-01-29T18:55:44.000-04:00,2024-01-29T18:55:46.000-04:00,4072.17,MXN,510161045,KEVINIVNRODRGUEZGAMA,,,MLM1991214368,Colchón Matrimonial Restonic Caja Resortes Independientes Os,1,4072.17,71248184213,4072.17,approved
2.00001E+15,paid,2024-01-29T19:40:20.000-04:00,2024-01-29T20:27:40.000-04:00,3999,MXN,225193404,SAAL7996304,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,3999,71456615076,3999,approved
2.00001E+15,paid,2024-01-30T15:07:35.000-04:00,2024-01-30T15:07:38.000-04:00,4099,MXN,215445751,ROGA2495825,,,MLM2832363088,Colchón Matrimonial Restonic En Caja Pocket Ultra Gel Vi Color Gris Con Tapa Blanca,1,4099,71496554980,4099,approved
2.00001E+15,paid,2024-01-31T09:42:15.000-04:00,2024-01-31T09:42:17.000-04:00,4099,MXN,485153080,GAL25127,,,MLM2040893338,Colchón Matrimonial Restonic En Caja Pocket Ultra Gel Vi,1,4099,71330854261,4099,approved
2.00001E+15,paid,2024-01-31T20:23:22.000-04:00,2024-01-31T20:24:03.000-04:00,2998.99,MXN,69357374,IBMA01,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2998.99,71370646691,2998.99,approved
2.00001E+15,paid,2024-01-31T21:32:06.000-04:00,2024-01-31T21:32:08.000-04:00,4072.17,MXN,432879362,MUNGUIALUNAARIADNA,,,MLM1991214368,Colchón Matrimonial Restonic Caja Resortes Independientes Os,1,4072.17,71580741096,4072.17,approved
2.00001E+15,paid,2024-02-01T12:05:49.000-04:00,2024-02-01T12:05:52.000-04:00,3499,MXN,453347416,CAMA5086003,,,MLM2437718396,Colchón Individual Restonic Pocket Ultra Gel Vi Color Gris Con Tapa Blanca,1,3499,71403284065,3499,approved
2.00001E+15,paid,2024-02-01T16:24:42.000-04:00,2024-02-01T16:24:44.000-04:00,3999,MXN,169487693,HECTORZEPEDAGAONA,,,MLM2599193920,Colchones Individuales | Colchón Cool Memory Foam Gel | Caja,1,3999,71625410422,3999,approved
2.00001E+15,paid,2024-02-02T00:43:34.000-04:00,2024-02-02T00:44:22.000-04:00,4238.94,MXN,1427498208,GUZMAR20230718163955,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,4238.94,71444341219,4238.94,approved
2.00001E+15,paid,2024-02-02T00:48:02.000-04:00,2024-02-02T00:49:05.000-04:00,6298.99,MXN,177171850,JULIELLE.BOUTIQUE,,,MLM2012024881,Colchón King Size Gel Dreams Memory Foam Gel + Hd Foam,1,6298.99,71444375595,303.38,approved
2.00001E+15,paid,2024-02-02T00:48:02.000-04:00,2024-02-02T00:49:05.000-04:00,6298.99,MXN,177171850,JULIELLE.BOUTIQUE,,,MLM2012024881,Colchón King Size Gel Dreams Memory Foam Gel + Hd Foam,1,6298.99,71444381489,5995.61,approved
2.00001E+15,paid,2024-02-02T20:04:08.000-04:00,2024-02-02T20:08:44.000-04:00,4238.94,MXN,49225894,ODRAREVE0002,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,4238.94,71498470779,4238.94,rejected
2.00001E+15,paid,2024-02-02T20:04:08.000-04:00,2024-02-02T20:08:44.000-04:00,4238.94,MXN,49225894,ODRAREVE0002,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,4238.94,71706220720,4238.94,approved
2.00001E+15,paid,2024-02-02T23:07:57.000-04:00,2024-02-02T23:08:00.000-04:00,4238.94,MXN,1667000518,REMA20240202230000,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,4238.94,71508208321,4238.94,approved
2.00001E+15,paid,2024-02-03T12:58:29.000-04:00,2024-02-03T12:58:32.000-04:00,2998.99,MXN,63542715,DANIELBATUSAI,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2998.99,71535659131,2998.99,approved
2.00001E+15,paid,2024-02-04T14:48:56.000-04:00,2024-02-04T14:48:59.000-04:00,2998.99,MXN,467199081,LUISZAMORA28,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2998.99,71803776018,2998.99,approved
2.00001E+15,paid,2024-02-04T17:05:45.000-04:00,2024-02-04T17:05:47.000-04:00,2998.99,MXN,132334122,FILIBERTOISAACGOMEZMENDOZA,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2998.99,71601554867,2998.99,approved
2.00001E+15,paid,2024-02-05T13:40:42.000-04:00,2024-02-05T13:41:22.000-04:00,4238.94,MXN,80180287,H-LIFE,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,4238.94,71854422264,4238.94,approved
2.00001E+15,paid,2024-02-05T13:40:44.000-04:00,2024-02-05T13:41:23.000-04:00,4238.94,MXN,80180287,H-LIFE,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,4238.94,71854371454,4238.94,approved
2.00001E+15,paid,2024-02-05T13:40:43.000-04:00,2024-02-05T13:42:17.000-04:00,4238.94,MXN,80180287,H-LIFE,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,4238.94,71854447032,4238.94,approved
2.00001E+15,paid,2024-02-05T15:52:19.000-04:00,2024-02-05T15:53:00.000-04:00,5899,MXN,17418071,GHOSTPOWER,,,MLM2590038550,Colchones Queen Size | Colchón Coolmax | Memory Foam + Gel,1,5899,71861897532,5899,approved
2.00001E+15,paid,2024-02-05T18:38:16.000-04:00,2024-02-05T21:25:55.000-04:00,6298.99,MXN,791516202,CLAUDIOMARTINALVAREZDELCAS,,,MLM2012024881,Colchón King Size Gel Dreams Memory Foam Gel + Hd Foam,1,6298.99,71873253400,6298.99,rejected
2.00001E+15,paid,2024-02-05T18:38:16.000-04:00,2024-02-05T21:25:55.000-04:00,6298.99,MXN,791516202,CLAUDIOMARTINALVAREZDELCAS,,,MLM2012024881,Colchón King Size Gel Dreams Memory Foam Gel + Hd Foam,1,6298.99,71675553483,6298.99,approved
2.00001E+15,paid,2024-02-06T13:51:00.000-04:00,2024-02-06T13:51:03.000-04:00,4238.94,MXN,22261344,E-GROOVE2010,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,4238.94,71714299015,4238.94,approved
2.00001E+15,paid,2024-02-06T14:14:43.000-04:00,2024-02-06T17:55:20.000-04:00,2998.99,MXN,416649665,ROBERTIOMOKA,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2998.99,71924578282,2998.99,approved
2.00001E+15,cancelled,2024-02-07T18:47:55.000-04:00,2024-02-07T18:47:58.000-04:00,4238.94,MXN,722771457,PVE7775664,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,4238.94,72014768742,4238.94,refunded
2.00001E+15,paid,2024-02-07T22:13:04.000-04:00,2024-02-07T22:13:06.000-04:00,2998.99,MXN,722771457,PVE7775664,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2998.99,72027744118,2998.99,approved
2.00001E+15,paid,2024-02-08T06:20:02.000-04:00,2024-02-08T06:20:09.000-04:00,2998.99,MXN,500758119,CARMENCOUTIOCOELLO,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2998.99,72036193360,2998.99,approved
2.00001E+15,paid,2024-02-08T09:31:53.000-04:00,2024-02-08T09:32:39.000-04:00,2998.99,MXN,83466497,TINAZO80,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2998.99,72045354984,2998.99,approved
2.00001E+15,paid,2024-02-08T07:35:26.000-04:00,2024-02-08T12:35:16.000-04:00,2998.99,MXN,255461535,AVVELINAPEREZ,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2998.99,71829475899,2998.99,approved
2.00001E+15,paid,2024-02-09T11:05:04.000-04:00,2024-02-09T11:05:06.000-04:00,4238.94,MXN,325791526,DIAN9677500,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,4238.94,71910702645,4238.94,approved
2.00001E+15,paid,2024-02-09T17:20:30.000-04:00,2024-02-09T17:23:00.000-04:00,4238.94,MXN,692459435,ANDRSPALAFOXSANTOYO,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,4238.94,72146785856,4238.94,rejected
2.00001E+15,paid,2024-02-09T17:20:30.000-04:00,2024-02-09T17:23:00.000-04:00,4238.94,MXN,692459435,ANDRSPALAFOXSANTOYO,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,4238.94,72146905846,4238.94,rejected
2.00001E+15,paid,2024-02-09T17:20:30.000-04:00,2024-02-09T17:23:00.000-04:00,4238.94,MXN,692459435,ANDRSPALAFOXSANTOYO,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,4238.94,72146959196,4238.94,approved
2.00001E+15,paid,2024-02-09T21:39:10.000-04:00,2024-02-09T21:39:12.000-04:00,2998.99,MXN,261749247,BEH8390721,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2998.99,72165829102,2998.99,approved
2.00001E+15,paid,2024-02-10T00:22:25.000-04:00,2024-02-10T00:23:03.000-04:00,4238.94,MXN,745211134,GRACIELACRISTINAVELARDEGME,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,4238.94,72172260194,4238.94,approved
2.00001E+15,paid,2024-02-10T03:22:56.000-04:00,2024-02-10T03:22:58.000-04:00,4238.94,MXN,465620735,MINET17KC,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,4238.94,71964495749,4238.94,approved
2.00001E+15,paid,2024-02-11T14:54:10.000-04:00,2024-02-11T14:54:12.000-04:00,2998.99,MXN,90222873,ALEXMANOLO18,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2998.99,72264275286,2998.99,approved
2.00001E+15,paid,2024-02-11T15:14:26.000-04:00,2024-02-11T18:13:28.000-04:00,4238.94,MXN,1548342793,PEREZCLAU20231114174946,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,4238.94,72265122030,4238.94,approved
2.00001E+15,cancelled,2024-02-13T00:27:40.000-04:00,2024-02-13T00:27:42.000-04:00,4238.94,MXN,251628437,KNOZMORA,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,4238.94,72128506273,4238.94,refunded
2.00001E+15,paid,2024-02-13T00:34:19.000-04:00,2024-02-13T00:34:21.000-04:00,4238.94,MXN,251628437,KNOZMORA,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,4238.94,72128559891,4238.94,approved
2.00001E+15,paid,2024-02-13T00:56:47.000-04:00,2024-02-13T00:56:49.000-04:00,4238.94,MXN,284884052,ELIALORENZO1973,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,4238.94,72129071985,4238.94,approved
2.00001E+15,paid,2024-02-13T02:46:37.000-04:00,2024-02-13T02:46:38.000-04:00,4238.94,MXN,527339040,MIAFERNANDA3030,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,4238.94,72341340938,4238.94,approved
2.00001E+15,paid,2024-02-13T03:07:45.000-04:00,2024-02-13T03:07:48.000-04:00,2998.99,MXN,358585645,ACJU3991657,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2998.99,72130536591,2998.99,approved
2.00001E+15,paid,2024-02-13T12:12:01.000-04:00,2024-02-13T12:12:04.000-04:00,4238.94,MXN,675219889,MARISELAGARCIAARAUJO,,,MLM1958656925,Colchón Matrimonial Gel Dreams Memory Foam Gel + Hd Foam,1,4238.94,72356130516,4238.94,approved
2.00001E+15,paid,2024-02-15T12:25:43.000-04:00,2024-02-15T12:26:47.000-04:00,2998.99,MXN,149426495,DIEGOARMANDOHERNANDEZVARGAS,,,MLM2599141944,Colchón Gel Dreams Individual Memory Foam Gel + Hd Foam,1,2998.99,72477722080,2998.99,approved
